track_id,timestamp,x_bev,y_bev,cam_id
1,2025-05-11T17:39:49.965688,1.967793208696498,0.01652288960738653,3
1,2025-05-11T17:39:50.081023,2.081398471975929,0.20422391806483467,3
1,2025-05-11T17:39:50.193108,2.0902703420607325,0.37434494946516017,3
1,2025-05-11T17:39:50.308746,2.089749614063282,0.4665229042418363,3
1,2025-05-11T17:39:50.423811,2.0890306069117974,0.5937997340226312,3
1,2025-05-11T17:39:50.533842,2.097682548197007,0.733303276514055,3
1,2025-05-11T17:39:50.648000,2.097682548197007,0.733303276514055,3
1,2025-05-11T17:39:50.763427,2.097682548197007,0.733303276514055,3
1,2025-05-11T17:39:50.877521,2.097682548197007,0.733303276514055,3
1,2025-05-11T17:39:50.991660,2.0859643310483595,1.1365841421138314,3
1,2025-05-11T17:39:51.108944,2.0947382564600794,1.204126575431872,3
1,2025-05-11T17:39:51.226359,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:51.340563,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:51.454549,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:51.570162,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:51.680950,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:51.788841,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:51.899711,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:52.012192,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:52.124375,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:52.240794,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:52.353612,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:52.517323,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:52.631071,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:52.735542,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:52.847853,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:52.959374,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:53.072734,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:53.185635,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:53.295562,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:53.406127,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:53.521011,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:53.633325,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:53.749735,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:53.859789,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:53.971119,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:54.081341,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:54.193560,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:54.309781,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:54.420833,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:54.533041,2.075945141420518,1.2861708722006884,3
1,2025-05-11T17:39:54.647190,2.075945141420518,1.2861708722006884,3
2,2025-05-11T17:40:30.142329,2.1024487810611063,-0.02886762263296215,3
2,2025-05-11T17:40:30.254342,2.0925066945655435,-0.021528522025484283,3
2,2025-05-11T17:40:30.366095,2.082368068105468,0.011854948599748429,3
2,2025-05-11T17:40:30.478115,2.0821723053416705,0.050694502496588405,3
2,2025-05-11T17:40:30.592424,2.091670947784947,0.12641326202246034,3
