track_id,timestamp,x_bev,y_bev
1,1746969600.496747,458.44180053587337,187.2018815123546
1,1746969600.7342067,456.2661315867814,186.2664602560283
1,1746969600.973553,454.0904626376894,185.331038999702
1,1746969601.2090542,451.91479368859746,184.3956177433757
1,1746969601.4490106,449.7391247395055,183.46019648704942
1,1746969601.6856945,447.5634557904135,182.52477523072312
1,1746969601.971361,445.38778684132154,181.58935397439683
1,1746969602.2431157,443.21211789222957,180.65393271807054
1,1746969602.4778962,441.0364489431376,179.71851146174424
1,1746969602.7101557,438.86077999404563,178.78309020541795
1,1746969602.9468532,436.68511104495366,177.84766894909166
1,1746969603.1843061,434.5094420958617,176.91224769276536
1,1746969603.454146,432.3337731467697,175.97682643643907
1,1746969603.70436,430.15810419767774,175.04140518011278
1,1746969603.939146,427.9824352485858,174.10598392378648
1,1746969604.1760113,425.8067662994938,173.1705626674602
1,1746969604.431547,423.63109735040183,172.2351414111339
1,1746969604.6755276,421.45542840130986,171.2997201548076
1,1746969604.90507,419.2797594522179,170.3642988984813
1,1746969605.1450605,417.1040905031259,169.42887764215502
1,1746969605.4002175,414.92842155403395,168.49345638582872
2,1746969605.6381922,120.99979887369268,245.99981715790244
2,1746969605.8866012,121.17759452936444,246.1614495721495
2,1746969606.1306844,121.3553901850362,246.32308198639657
2,1746969606.374722,121.53318584070796,246.48471440064364
2,1746969606.6301255,121.71098149637972,246.6463468148907
2,1746969606.8719795,121.88877715205147,246.80797922913777
6,1746969606.8719966,517.7307692307693,265.11538461538464
2,1746969607.1213078,122.06657280772323,246.96961164338484
6,1746969607.1213322,534.2692307692308,270.8846153846154
7,1746969607.1213434,572.0689655172414,284.5
8,1746969607.1213531,511.0,276.84615384615387
2,1746969607.365637,122.24436846339499,247.1312440576319
5,1746969607.3656595,406.33678756476684,277.9378238341969
6,1746969607.365671,550.8076923076924,276.6538461538462
7,1746969607.3656807,563.3793103448276,295.0
8,1746969607.3656895,501.0,279.1538461538462
2,1746969607.6022594,122.42216411906675,247.29287647187897
5,1746969607.6022816,369.8059796437659,285.13867684478373
6,1746969607.6022909,567.3461538461539,282.42307692307696
7,1746969607.6022995,554.6896551724137,305.5
8,1746969607.602307,491.0,281.4615384615385
2,1746969607.8442638,122.59995977473851,247.45450888612604
4,1746969607.844279,296.03316749585406,279.66003316749584
5,1746969607.8442867,354.1876590330789,293.94783715012727
6,1746969607.8442934,583.8846153846155,288.19230769230774
7,1746969607.8442998,545.9999999999999,316.0
8,1746969607.8443058,481.0,283.76923076923083
2,1746969608.0831766,122.77775543041027,247.6161413003731
4,1746969608.0831969,295.4295190713101,285.8474295190713
5,1746969608.0832074,338.56933842239187,302.7569974554708
6,1746969608.0832148,600.423076923077,293.9615384615385
7,1746969608.0832214,537.310344827586,326.5
8,1746969608.0832274,471.0,286.07692307692315
2,1746969608.3220997,122.95555108608202,247.77777371462017
4,1746969608.3221183,294.82587064676613,292.0348258706467
5,1746969608.3221273,322.95101781170484,311.56615776081435
6,1746969608.3221362,616.9615384615386,299.7307692307693
7,1746969608.3221488,528.6206896551722,337.0
8,1746969608.3221562,461.0,288.3846153846155
9,1746969608.322163,233.69230769230768,290.65384615384613
2,1746969608.5604787,123.13334674175378,247.93940612886723
4,1746969608.5604982,294.2222222222222,298.2222222222222
5,1746969608.5605073,307.3326972010178,320.3753180661579
6,1746969608.560516,633.5000000000001,305.50000000000006
7,1746969608.5605245,519.9310344827584,347.5
8,1746969608.5605326,451.0,290.6923076923078
9,1746969608.5605397,190.71846435100548,293.08226691042046
2,1746969608.8398237,123.31114239742554,248.1010385431143
4,1746969608.8398538,293.6185737976782,304.4096185737976
5,1746969608.8398705,291.7143765903308,329.1844783715014
6,1746969608.8398852,650.0384615384617,311.26923076923083
7,1746969608.8398993,511.2413793103446,358.0
8,1746969608.8401833,441.0,293.0000000000001
9,1746969608.8402,140.00149328023895,288.6207068193131
2,1746969609.0865772,123.4889380530973,248.26267095736137
4,1746969609.086593,293.01492537313425,310.59701492537306
5,1746969609.0866003,276.0960559796438,337.99363867684497
6,1746969609.0866072,666.5769230769232,317.0384615384616
7,1746969609.0866148,502.5517241379308,368.5
8,1746969609.0866227,431.0,295.30769230769243
9,1746969609.086629,99.87735971316256,285.87152792777226
2,1746969609.328528,123.66673370876906,248.42430337160843
4,1746969609.3285484,292.4112769485903,316.7844112769485
5,1746969609.3285587,260.47773536895676,346.8027989821885
6,1746969609.3285692,683.1153846153848,322.8076923076924
7,1746969609.3285775,493.86206896551704,379.0
8,1746969609.3285856,421.0,297.61538461538476
9,1746969609.3285935,68.95943529175675,284.74491203728644
2,1746969609.5617325,123.84452936444082,248.5859357858555
4,1746969609.5617542,291.8076285240463,322.97180762852395
5,1746969609.5617652,244.85941475826974,355.61195928753204
6,1746969609.5617752,699.6538461538463,328.57692307692315
7,1746969609.5617847,485.17241379310326,389.5
8,1746969609.5617943,411.0,299.9230769230771
9,1746969609.561803,44.90416689998908,284.42154552538847
2,1746969609.7977836,124.02232502011258,248.74756820010256
4,1746969609.797802,291.20398009950236,329.1592039800994
5,1746969609.7978122,229.24109414758271,364.4211195928756
6,1746969609.7978215,716.1923076923078,334.3461538461539
7,1746969609.7978299,476.4827586206895,400.0
8,1746969609.7978377,401.0,302.2307692307694
9,1746969609.7978456,36.1703718939847,286.4175839956887
2,1746969610.0426679,124.20012067578433,248.90920061434963
4,1746969610.0427039,290.6003316749584,335.34660033167484
5,1746969610.0427258,213.6227735368957,373.2302798982191
6,1746969610.0427456,732.7307692307694,340.1153846153847
7,1746969610.0427651,467.7931034482757,410.5
8,1746969610.0427828,391.0,304.5384615384617
9,1746969610.0428002,25.797850808847453,288.1787235285389
2,1746969610.2827952,124.37791633145609,249.0708330285967
4,1746969610.2828157,289.99668325041443,341.5339966832503
5,1746969610.282826,198.00445292620867,382.03944020356266
6,1746969610.2828355,749.269230769231,345.8846153846155
7,1746969610.2828448,459.1034482758619,421.0
8,1746969610.2828531,381.0,306.84615384615404
9,1746969610.2828608,19.258806608446957,286.3995362833418
2,1746969610.5267022,124.55571198712785,249.23246544284376
4,1746969610.526721,289.3930348258705,347.7213930348257
5,1746969610.5267289,182.38613231552165,390.8486005089062
6,1746969610.5267365,765.8076923076925,351.65384615384625
7,1746969610.5267434,450.41379310344814,431.5
8,1746969610.5267503,371.0,309.15384615384636
9,1746969610.5267568,14.585810789575833,290.62791674049157
2,1746969610.7575169,124.73350764279961,249.39409785709083
4,1746969610.7575474,288.7893864013265,353.90878938640117
5,1746969610.7575636,166.76781170483463,399.65776081424974
6,1746969610.7575786,782.346153846154,357.423076923077
7,1746969610.7575917,441.72413793103436,442.0
8,1746969610.757605,361.0,311.4615384615387
9,1746969610.757617,4.987014520889121,292.209285882609
2,1746969611.012861,124.91130329847137,249.5557302713379
4,1746969611.0128798,288.18573797678255,360.0961857379766
5,1746969611.0128891,151.1494910941476,408.4669211195933
6,1746969611.0128996,798.8846153846156,363.1923076923078
7,1746969611.01291,433.0344827586206,452.5
8,1746969611.0129185,351.0,313.769230769231
9,1746969611.012925,-4.6117817477975915,293.7906550247264
2,1746969611.265906,125.08909895414313,249.71736268558496
4,1746969611.2659304,287.5820895522386,366.28358208955206
5,1746969611.2659404,135.53117048346058,417.2760814249368
6,1746969611.2659495,815.4230769230771,368.96153846153857
7,1746969611.2659583,424.3448275862068,463.0
8,1746969611.2659667,341.0,316.0769230769233
9,1746969611.2659743,-14.210578016484304,295.3720241668438
2,1746969611.5127275,125.26689460981488,249.87899509983203
4,1746969611.5127487,286.9784411276946,372.4709784411275
5,1746969611.512758,119.91284987277356,426.08524173028036
6,1746969611.512767,831.9615384615387,374.73076923076934
7,1746969611.5127754,415.655172413793,473.5
8,1746969611.5127873,331.0,318.38461538461564
9,1746969611.5127952,-23.809374285171018,296.9533933089612
2,1746969611.7568586,125.44469026548664,250.0406275140791
4,1746969611.7568843,286.37479270315066,378.65837479270294
5,1746969611.7568972,104.29452926208654,434.8944020356239
6,1746969611.7569096,848.5000000000002,380.5000000000001
7,1746969611.7569199,406.96551724137925,484.0
8,1746969611.7569282,321.0,320.69230769230796
9,1746969611.7569346,-33.40817055385773,298.5347624510786
2,1746969611.9970675,125.6224859211584,250.20225992832616
4,1746969611.997087,285.7711442786067,384.8457711442784
5,1746969611.9970956,88.67620865139952,443.70356234096744
6,1746969611.9971044,865.0384615384618,386.2692307692309
7,1746969611.9971125,398.27586206896547,494.5
8,1746969611.9971201,311.0,323.0000000000003
9,1746969611.997128,-43.00696682254444,300.11613159319603
2,1746969612.2396681,125.80028157683016,250.36389234257322
4,1746969612.23969,285.16749585406274,391.03316749585383
5,1746969612.2397003,73.0578880407125,452.512722646311
6,1746969612.2397094,881.5769230769233,392.03846153846166
7,1746969612.2397192,389.5862068965517,505.0
8,1746969612.2397275,301.0,325.3076923076926
9,1746969612.2397358,-52.605763091231154,301.69750073531344
10,1746969612.2397454,511.15384615384613,239.57692307692307
2,1746969612.477158,125.97807723250192,250.5255247568203
4,1746969612.4771748,284.5638474295188,397.2205638474293
5,1746969612.477182,57.43956743002547,461.3218829516545
6,1746969612.4771888,898.1153846153849,397.80769230769243
7,1746969612.4771953,380.8965517241379,515.5
8,1746969612.4772012,291.0,327.6153846153849
9,1746969612.477207,-62.204559359917866,303.27886987743085
10,1746969612.4772136,528.8461538461538,238.4230769230769
2,1746969612.7185223,126.15587288817368,250.68715717106735
4,1746969612.7185383,283.9601990049748,403.4079601990047
5,1746969612.718546,41.82124681933844,470.13104325699805
6,1746969612.7185526,914.6538461538464,403.5769230769232
7,1746969612.718559,372.2068965517241,526.0
8,1746969612.7185652,281.0,329.92307692307725
9,1746969612.718571,-71.80335562860458,304.86023901954826
10,1746969612.7185776,546.5384615384615,237.26923076923075
11,1746969612.718584,478.2307692307692,238.19230769230768
2,1746969612.9565606,126.33366854384543,250.84878958531442
4,1746969612.9565787,283.35655058043085,409.59535655058016
5,1746969612.9565866,26.202926208651412,478.9402035623416
6,1746969612.9565938,931.192307692308,409.346153846154
7,1746969612.9566004,363.51724137931035,536.5
8,1746969612.9566069,271.0,332.23076923076957
9,1746969612.9566133,-81.40215189729129,306.44160816166567
10,1746969612.95662,564.2307692307693,236.11538461538458
11,1746969612.9566264,479.7692307692308,237.8076923076923
4,1746969613.1964757,282.7529021558869,415.7827529021556
5,1746969613.1964948,10.584605597964385,487.74936386768513
6,1746969613.1965086,947.7307692307695,415.11538461538476
7,1746969613.1965177,354.82758620689657,547.0
8,1746969613.1965253,261.0,334.5384615384619
9,1746969613.1965327,-91.000948165978,308.0229773037831
10,1746969613.196541,581.923076923077,234.96153846153842
11,1746969613.1965497,481.3076923076923,237.4230769230769
4,1746969613.447337,282.1492537313429,421.97014925373105
5,1746969613.4473662,-5.0337150127226415,496.5585241730287
6,1746969613.4473827,964.2692307692311,420.88461538461553
7,1746969613.4473987,346.1379310344828,557.5
8,1746969613.4474125,251.0,336.8461538461542
9,1746969613.4474256,-100.59974443466471,309.6043464459005
10,1746969613.4474401,599.6153846153848,233.80769230769226
11,1746969613.4474552,482.84615384615387,237.03846153846152
4,1746969613.710686,281.54560530679896,428.1575456053065
5,1746969613.7107189,-20.652035623409667,505.3676844783722
6,1746969613.710736,980.8076923076926,426.6538461538463
7,1746969613.7107513,337.448275862069,568.0
8,1746969613.710765,241.0,339.15384615384653
9,1746969613.7107785,-110.19854070335143,311.1857155880179
10,1746969613.711106,617.3076923076925,232.6538461538461
11,1746969613.7111158,484.3846153846154,236.65384615384613
13,1746969613.7111237,342.84615384615387,238.80769230769232
4,1746969613.9928908,280.941956882255,434.34494195688194
5,1746969613.9929092,-36.270356234096695,514.1768447837158
6,1746969613.9929185,997.3461538461542,432.4230769230771
7,1746969613.992927,328.75862068965523,578.5
8,1746969613.9929347,231.0,341.46153846153885
9,1746969613.992942,-119.79733697203814,312.7670847301353
10,1746969613.9929507,635.0000000000002,231.49999999999994
11,1746969613.9929597,485.92307692307696,236.26923076923075
13,1746969613.9929686,334.9469835466179,239.80804387568557
4,1746969614.2420022,280.33830845771104,440.5323383084574
5,1746969614.242027,-51.888676844783724,522.9860050890593
6,1746969614.2420392,1013.8846153846157,438.19230769230785
7,1746969614.242051,320.06896551724145,589.0
8,1746969614.242061,221.0,343.76923076923117
9,1746969614.2420707,-129.39613324072485,314.3484538722527
10,1746969614.2420886,652.692307692308,230.34615384615378
11,1746969614.2420995,487.4615384615385,235.88461538461536
13,1746969614.2421103,322.94474863115977,240.14733698357392
4,1746969614.4860096,279.7346600331671,446.7197346600328
5,1746969614.4860299,-67.50699745547075,531.7951653944028
7,1746969614.4860394,311.3793103448277,599.5
8,1746969614.4860475,211.0,346.0769230769235
9,1746969614.4860556,-138.99492950941158,315.92982301437013
10,1746969614.4860644,670.3846153846157,229.19230769230762
11,1746969614.4860728,489.00000000000006,235.49999999999997
13,1746969614.4860818,315.7886733768197,240.21448010713206
4,1746969614.7300653,279.1310116086231,452.90713101160827
5,1746969614.7300835,-83.12531806615777,540.6043256997464
9,1746969614.7300928,-148.5937257780983,317.51119215648754
10,1746969614.730102,688.0769230769234,228.03846153846146
11,1746969614.7301106,490.5384615384616,235.11538461538458
13,1746969614.7301192,303.2697587640931,238.85136992864042
4,1746969614.9663024,278.52736318407915,459.0945273631837
5,1746969614.9663181,-98.7436386768448,549.4134860050899
9,1746969614.9663258,-158.19252204678503,319.09256129860495
10,1746969614.9663327,705.7692307692312,226.8846153846153
11,1746969614.9663396,492.07692307692315,234.7307692307692
13,1746969614.966346,307.8430455069958,239.48361926935908
4,1746969615.2064605,277.9237147595352,465.28192371475916
9,1746969615.2064772,-167.79131831547176,320.67393044072236
10,1746969615.2064855,723.4615384615389,225.73076923076914
11,1746969615.206493,493.6153846153847,234.3461538461538
13,1746969615.2065,307.61490685363333,239.83613810532296
9,1746969615.4359157,-177.39011458415848,322.25529958283977
10,1746969615.4359357,741.1538461538466,224.57692307692298
11,1746969615.4359438,495.15384615384625,233.96153846153842
13,1746969615.4359515,323.16132197056334,240.00168804485943
9,1746969615.6784713,-186.9889108528452,323.8366687249572
10,1746969615.6784918,758.8461538461544,223.42307692307682
11,1746969615.6785014,496.6923076923078,233.57692307692304
13,1746969615.6785107,327.7193088665889,240.16912329456827
9,1746969615.9265668,-196.58770712153193,325.4180378670746
10,1746969615.9266033,776.5384615384621,222.26923076923066
11,1746969615.9266145,498.23076923076934,233.19230769230765
13,1746969615.9266253,332.2772957626145,240.3365585442771
15,1746969615.926635,250.46153846153845,240.0
9,1746969616.2152586,-206.18650339021866,326.999407009192
10,1746969616.21528,794.2307692307699,221.1153846153845
11,1746969616.2152903,499.7692307692309,232.80769230769226
13,1746969616.2153003,336.83528265864004,240.50399379398593
15,1746969616.21531,256.0877513711152,240.0
9,1746969616.4942148,-215.7852996589054,328.5807761513094
10,1746969616.494243,811.9230769230776,219.96153846153834
11,1746969616.494255,501.30769230769243,232.42307692307688
13,1746969616.4942663,341.3932695546656,240.67142904369476
15,1746969616.4942772,268.44400199104035,238.5445495271279
9,1746969616.769373,-225.3840959275921,330.1621452934268
10,1746969616.7693965,829.6153846153853,218.80769230769218
11,1746969616.7694058,502.846153846154,232.0384615384615
13,1746969616.7694147,345.9512564506912,240.8388642934036
15,1746969616.769423,274.1395308652642,238.6429651388829
9,1746969617.0111291,-234.98289219627884,331.7435144355442
10,1746969617.0111506,847.3076923076931,217.65384615384602
11,1746969617.0111601,504.38461538461553,231.6538461538461
13,1746969617.011173,350.50924334671674,241.00629954311242
15,1746969617.011182,272.0025142190726,238.7620497670626
9,1746969617.2597775,-244.58168846496557,333.32488357766164
10,1746969617.2597945,865.0000000000008,216.49999999999986
11,1746969617.2598026,505.9230769230771,231.26923076923072
13,1746969617.2598097,355.0672302427423,241.17373479282125
15,1746969617.2598166,266.33078668632095,239.5188107399921
9,1746969617.9927292,-254.1804847336523,334.90625271977905
10,1746969617.9927511,882.6923076923085,215.3461538461537
11,1746969617.992761,507.4615384615386,230.88461538461533
13,1746969617.99277,359.6252171387679,241.34117004253008
15,1746969617.992779,264.552243077696,239.2524290575381
9,1746969618.2452312,-263.779281002339,336.48762186189646
10,1746969618.2452526,900.3846153846163,214.19230769230754
11,1746969618.2452621,509.00000000000017,230.49999999999994
13,1746969618.245272,364.18320403479345,241.5086052922389
15,1746969618.2452846,263.7889391473331,239.74582883533856
9,1746969618.4870665,-273.37807727102575,338.06899100401387
10,1746969618.4870865,918.076923076924,213.03846153846138
11,1746969618.4870963,510.5384615384617,230.11538461538456
13,1746969618.4871054,368.741190930819,241.67604054194774
15,1746969618.4871147,258.3623270087825,239.33238450585125
10,1746969618.7573342,935.7692307692317,211.88461538461522
11,1746969618.7573545,512.0769230769232,229.73076923076917
13,1746969618.7573643,373.2991778268446,241.84347579165657
15,1746969618.7573729,253.24278240336108,239.75292858092507
10,1746969618.9990144,953.4615384615395,210.73076923076906
11,1746969618.9990463,513.6153846153848,229.34615384615378
13,1746969618.9990637,377.85716472287015,242.0109110413654
15,1746969618.999079,253.08988539269592,239.96442947556199
10,1746969619.2403078,971.1538461538472,209.5769230769229
11,1746969619.2403255,515.1538461538463,228.9615384615384
13,1746969619.240336,382.4151516188957,242.17834629107423
14,1746969619.2403426,229.97849705749206,238.0011317338162
15,1746969619.2403493,250.8054868896155,240.1362371362769
10,1746969619.486892,988.846153846155,208.42307692307674
11,1746969619.486913,516.6923076923078,228.576923076923
13,1746969619.4869227,386.9731385149213,242.34578154078307
14,1746969619.4869318,231.2944771389769,237.93186962426438
15,1746969619.4869401,248.90938009805808,239.24750890959078
10,1746969619.7238553,1006.5384615384627,207.26923076923057
11,1746969619.7238722,518.2307692307694,228.19230769230762
13,1746969619.7238796,391.53112541094686,242.5132167904919
14,1746969619.7238863,232.61045722046174,237.86260751471255
15,1746969619.723893,267.7751142154649,239.01956800277262
10,1746969619.959314,1024.2307692307704,206.11538461538441
11,1746969619.9593334,519.769230769231,227.80769230769224
13,1746969619.959343,396.0891123069724,242.68065204020073
14,1746969619.9593513,233.92643730194658,237.79334540516072
15,1746969619.9593594,304.49281857150964,239.5888494523032
10,1746969620.2059731,1041.923076923078,204.96153846153825
11,1746969620.2060022,521.3076923076925,227.42307692307685
13,1746969620.2060218,400.647099202998,242.84808728990956
14,1746969620.2060356,235.24241738343142,237.7240832956089
15,1746969620.2060494,341.8068225272054,243.15817620516478
11,1746969620.4473124,522.846153846154,227.03846153846146
13,1746969620.4473338,405.20508609902356,243.0155225396184
14,1746969620.4473436,236.55839746491625,237.65482118605706
15,1746969620.4473524,367.91804400479833,245.5408396392378
11,1746969620.688371,524.3846153846156,226.65384615384608
13,1746969620.6883929,405.0077348232195,244.99704927883818
14,1746969620.6884043,237.8743775464011,237.58555907650523
15,1746969620.6884131,393.93758552888835,247.40986401101262
11,1746969620.9317732,525.9230769230771,226.2692307692307
13,1746969620.9317956,409.2264755171642,245.29390195919146
14,1746969620.9318056,239.19035762788593,237.5162969669534
15,1746969620.9318144,419.95712705297836,249.27888838278744
13,1746969621.1687195,413.4452162111089,245.59075463954474
14,1746969621.1687436,240.50633770937077,237.44703485740158
15,1746969621.1687553,479.0271482959398,240.30355249062876
13,1746969621.4107332,417.6639569050536,245.88760731989802
14,1746969621.4107504,241.8223177908556,237.37777274784975
15,1746969621.4107575,512.0994796431214,239.03260055877038
13,1746969621.6483357,421.88269759899833,246.1844600002513
14,1746969621.6483538,243.13829787234044,237.30851063829792
15,1746969621.6483624,529.9017791948727,238.5854755137617
13,1746969621.8875823,426.10143829294304,246.4813126806046
14,1746969621.8876028,244.45427795382528,237.2392485287461
15,1746969621.8876123,544.7910193176447,238.5423647169526
13,1746969622.1274323,430.32017898688775,246.77816536095787
14,1746969622.1274502,245.77025803531012,237.16998641919426
15,1746969622.1274588,563.1606035917304,238.65107504815865
13,1746969622.3698604,434.53891968083246,247.07501804131115
14,1746969622.369879,247.08623811679496,237.10072430964243
15,1746969622.3698866,571.5625839535077,238.78105609585563
13,1746969622.60121,438.7576603747772,247.37187072166444
14,1746969622.601233,248.4022181982798,237.0314622000906
15,1746969622.601242,587.3323674027738,238.665229153229
13,1746969622.8400373,442.9764010687219,247.66872340201772
14,1746969622.8400586,249.71819827976464,236.96220009053877
15,1746969622.8400676,603.1021508520399,238.54940221060238
13,1746969623.0782804,447.1951417626666,247.965576082371
14,1746969623.0782993,251.03417836124947,236.89293798098694
15,1746969623.078307,618.871934301306,238.43357526797575
13,1746969623.316917,451.4138824566113,248.26242876272428
14,1746969623.3169384,252.3501584427343,236.8236758714351
15,1746969623.3169496,634.6417177505722,238.31774832534913
13,1746969623.5466225,455.632623150556,248.55928144307757
14,1746969623.5466495,253.66613852421915,236.75441376188328
15,1746969623.5466607,650.4115011998383,238.2019213827225
13,1746969623.7841432,459.8513638445007,248.85613412343085
14,1746969623.7841678,254.982118605704,236.68515165233146
15,1746969623.7841787,666.1812846491044,238.08609444009588
13,1746969624.054276,464.07010453844543,249.15298680378413
14,1746969624.0542953,256.2980986871888,236.61588954277963
15,1746969624.0543032,681.9510680983706,237.97026749746925
13,1746969624.291428,468.28884523239014,249.4498394841374
14,1746969624.2914479,257.61407876867366,236.5466274332278
15,1746969624.291458,697.7208515476367,237.85444055484263
17,1746969624.2914667,26.653846153846153,285.7692307692308
13,1746969624.5402622,472.50758592633485,249.7466921644907
14,1746969624.5402775,258.9300588501585,236.47736532367597
15,1746969624.5402853,713.4906349969028,237.738613612216
17,1746969624.5402923,32.89396709323583,278.7184643510055
13,1746969624.772065,476.72632662027956,250.04354484484398
14,1746969624.772082,260.24603893164334,236.40810321412414
15,1746969624.7720895,729.260418446169,237.62278666958937
17,1746969624.7720964,40.80039820806371,278.3827775012444
13,1746969625.0120275,480.9450673142243,250.34039752519726
14,1746969625.0120435,261.5620190131282,236.3388411045723
15,1746969625.012051,745.0302018954351,237.50695972696275
17,1746969625.012058,47.70085100868288,278.69605598513976
13,1746969625.2577996,485.163808008169,250.63725020555054
14,1746969625.2578173,262.877999094613,236.26957899502048
15,1746969625.2578268,760.7999853447012,237.39113278433612
17,1746969625.2578359,52.07270468535457,280.44923592660325
13,1746969625.5003827,489.3825487021137,250.93410288590383
14,1746969625.5003989,264.19397917609786,236.20031688546865
15,1746969625.5004082,776.5697687939673,237.2753058417095
17,1746969625.5004146,53.963341974408806,281.43845859841446
13,1746969625.7376916,493.6012893960584,251.2309555662571
14,1746969625.7377133,265.5099592575827,236.13105477591682
15,1746969625.7377236,792.3395522432335,237.15947889908287
17,1746969625.7377334,55.41915766886273,280.62042437057215
13,1746969625.9770322,497.8200300900031,251.5278082466104
14,1746969625.97705,266.82593933906753,236.061792666365
15,1746969625.9770586,808.1093356924996,237.04365195645624
17,1746969625.9770663,58.16236486234985,280.17331350399905
13,1746969626.2215676,502.0387707839478,251.82466092696367
14,1746969626.2215893,268.14191942055237,235.99253055681316
15,1746969626.2216032,823.8791191417657,236.92782501382962
17,1746969626.2216134,61.03023780966682,279.9720864556928
13,1746969626.4591844,506.25751147789254,252.12151360731696
14,1746969626.4592056,269.4578995020372,235.92326844726134
15,1746969626.4592166,839.6489025910319,236.811998071203
17,1746969626.4592268,62.02006339378674,279.90943840202095
13,1746969626.6947718,510.47625217183725,252.41836628767024
15,1746969626.6947873,855.418686040298,236.69617112857637
17,1746969626.6947944,60.139135992850925,279.9115327177473
13,1746969626.939084,514.694992865782,252.71521896802352
15,1746969626.939103,871.1884694895641,236.58034418594974
17,1746969626.9391134,58.268329404330615,279.9355988517374
13,1746969627.1778343,518.9137335597267,253.0120716483768
15,1746969627.1778529,886.9582529388302,236.46451724332312
17,1746969627.1778626,55.978705000021726,280.61301806316544
13,1746969627.4220412,523.1324742536714,253.3089243287301
15,1746969627.4220686,902.7280363880964,236.3486903006965
17,1746969627.4220786,51.011535450854694,281.60286133849166
13,1746969627.666411,527.3512149476161,253.60577700908337
15,1746969627.6664293,918.4978198373625,236.23286335806986
17,1746969627.6664383,41.579998338471086,282.7040911116699
13,1746969627.917697,531.5699556415608,253.90262968943665
